Reaction Date,Reaction Type,Parent Type,Parent ID
"Sep 16, 2024, 8:36:38 PM",Kudos,Activity,12426452399
"Sep 17, 2024, 6:10:33 PM",Kudos,Activity,12434918539
"Sep 18, 2024, 5:57:24 PM",Kudos,Activity,12441847631
"Sep 18, 2024, 7:33:36 PM",Kudos,Activity,12443992839
"Sep 18, 2024, 7:33:41 PM",Kudos,Activity,12443797073
"Sep 18, 2024, 10:08:13 PM",Kudos,Activity,12445200921
"Sep 19, 2024, 7:30:20 PM",Kudos,Activity,12453349113
"Sep 19, 2024, 7:30:28 PM",Kudos,Activity,12452830292
"Sep 20, 2024, 7:45:40 PM",Kudos,Activity,12460186307
"Sep 20, 2024, 7:46:31 PM",Kudos,Activity,12460429975
"Sep 20, 2024, 7:47:08 PM",Kudos,Activity,12460099484
"Sep 21, 2024, 10:07:37 AM",Kudos,Activity,12464569766
"Sep 21, 2024, 10:07:39 AM",Kudos,Activity,12464835151
"Sep 21, 2024, 3:51:59 PM",Kudos,Activity,12465598644
"Sep 22, 2024, 5:12:41 PM",Kudos,Activity,12473340601
"Sep 23, 2024, 1:27:16 PM",Kudos,Activity,12482818687
"Sep 23, 2024, 1:27:21 PM",Kudos,Activity,12482378785
"Sep 23, 2024, 6:25:05 PM",Kudos,Activity,12339829374
"Sep 24, 2024, 8:11:02 AM",Kudos,Activity,12489344108
"Sep 24, 2024, 10:24:25 AM",Kudos,Activity,12489916015
"Sep 24, 2024, 4:10:11 PM",Kudos,Activity,12492897938
"Sep 24, 2024, 4:10:13 PM",Kudos,Activity,12493107123
"Sep 25, 2024, 7:39:17 AM",Kudos,Activity,12497931647
"Sep 25, 2024, 8:06:03 PM",Kudos,Activity,12501519512
"Sep 26, 2024, 5:50:36 PM",Kudos,Activity,12510228132
"Sep 26, 2024, 8:32:14 PM",Kudos,Activity,12509355365
"Sep 27, 2024, 4:13:45 PM",Kudos,Activity,12516531631
"Sep 27, 2024, 4:38:58 PM",Kudos,Activity,12515568207
"Sep 28, 2024, 4:35:15 PM",Kudos,Activity,12522632668
"Sep 28, 2024, 4:35:32 PM",Kudos,Activity,12522625710
"Sep 28, 2024, 4:35:38 PM",Kudos,Activity,12521429313
"Sep 28, 2024, 4:35:50 PM",Kudos,Activity,12520875828
"Sep 29, 2024, 7:26:41 AM",Kudos,Activity,12529048773
"Sep 29, 2024, 8:07:56 AM",Kudos,Activity,12529139439
"Sep 29, 2024, 3:33:53 PM",Kudos,Activity,12531917634
"Sep 29, 2024, 5:18:15 PM",Kudos,Activity,12533009430
"Sep 30, 2024, 7:46:32 PM",Kudos,Activity,12539029969
"Oct 1, 2024, 5:52:45 PM",Kudos,Activity,12549988938
"Oct 2, 2024, 5:44:23 AM",Kudos,Activity,12553663941
"Oct 2, 2024, 4:34:34 PM",Kudos,Activity,12557465916
"Oct 2, 2024, 6:48:39 PM",Kudos,Activity,12558722715
"Oct 4, 2024, 4:38:48 PM",Kudos,Activity,12573422019
"Oct 4, 2024, 5:10:31 PM",Kudos,Activity,12573741339
"Oct 5, 2024, 8:31:15 AM",Kudos,Activity,12577549257
"Oct 5, 2024, 8:31:18 AM",Kudos,Activity,12577694886
"Oct 5, 2024, 10:43:52 AM",Kudos,Activity,12578311854
"Oct 5, 2024, 6:08:06 PM",Kudos,Activity,12582939092
"Oct 6, 2024, 10:39:03 AM",Kudos,Activity,12588372040
"Oct 7, 2024, 9:42:26 PM",Kudos,Activity,12599243755
"Oct 8, 2024, 10:07:31 AM",Kudos,Activity,12603309995
"Oct 8, 2024, 5:24:54 PM",Kudos,Activity,12606590796
"Oct 8, 2024, 6:27:44 PM",Kudos,Activity,12607848672
"Oct 9, 2024, 12:33:12 PM",Kudos,Activity,12612644476
"Oct 9, 2024, 6:09:35 PM",Kudos,Activity,12615327617
"Oct 10, 2024, 5:48:23 PM",Kudos,Activity,12622253853
"Oct 10, 2024, 5:49:04 PM",Kudos,Activity,12622026868
"Oct 11, 2024, 11:29:50 AM",Kudos,Activity,12593184040
"Oct 11, 2024, 2:47:37 PM",Kudos,Activity,12628066948
"Oct 11, 2024, 5:53:23 PM",Kudos,Activity,12630790278
"Oct 12, 2024, 11:41:54 AM",Kudos,Activity,12634679211
"Oct 12, 2024, 11:42:10 AM",Kudos,Activity,12634597783
"Oct 12, 2024, 1:28:46 PM",Kudos,Activity,12634456792
"Oct 12, 2024, 8:20:47 PM",Kudos,Activity,12639557838
"Oct 13, 2024, 11:42:37 AM",Kudos,Activity,12643284938
"Oct 13, 2024, 11:42:40 AM",Kudos,Activity,12643747007
"Oct 13, 2024, 11:44:01 AM",Kudos,Activity,12644354696
"Oct 13, 2024, 1:30:05 PM",Kudos,Activity,12645638284
"Oct 14, 2024, 12:54:36 PM",Kudos,Activity,12652491805
"Oct 14, 2024, 6:50:01 PM",Kudos,Activity,12651024323
"Oct 14, 2024, 6:50:02 PM",Kudos,Activity,12645112869
"Oct 14, 2024, 6:59:27 PM",Kudos,Activity,12655514240
"Oct 14, 2024, 7:35:53 PM",Kudos,Activity,12655855969
"Oct 15, 2024, 4:49:18 PM",Kudos,Activity,12662222953
"Oct 15, 2024, 7:12:54 PM",Kudos,Activity,12663498892
"Oct 16, 2024, 3:35:47 PM",Kudos,Activity,12670131505
"Oct 16, 2024, 3:35:49 PM",Kudos,Activity,12669193316
"Oct 16, 2024, 7:37:53 PM",Kudos,Activity,12671971208
"Oct 16, 2024, 8:38:50 PM",Kudos,Activity,12672104215
"Oct 16, 2024, 8:38:57 PM",Kudos,Activity,12671800031
"Oct 16, 2024, 10:31:02 PM",Kudos,Activity,12672569935
"Oct 17, 2024, 11:01:49 AM",Kudos,Activity,12675655731
"Oct 17, 2024, 11:53:00 AM",Kudos,Activity,12676415461
"Oct 17, 2024, 11:53:04 AM",Kudos,Activity,12676423032
"Oct 17, 2024, 6:36:19 PM",Kudos,Activity,12678344190
"Oct 17, 2024, 9:40:30 PM",Kudos,Activity,12678810209
"Oct 18, 2024, 4:23:05 PM",Kudos,Activity,12685896252
"Oct 18, 2024, 4:23:15 PM",Kudos,Activity,12685107846
"Oct 18, 2024, 4:23:22 PM",Kudos,Activity,12684897592
"Oct 18, 2024, 5:24:28 PM",Kudos,Activity,12686288655
"Oct 18, 2024, 6:23:28 PM",Kudos,Activity,12685816648
"Oct 18, 2024, 7:53:52 PM",Kudos,Activity,12687184279
"Oct 18, 2024, 8:07:28 PM",Kudos,Activity,12685481713
"Oct 19, 2024, 7:45:36 AM",Kudos,Activity,12689715978
"Oct 19, 2024, 9:19:21 AM",Kudos,Activity,12690496498
"Oct 19, 2024, 9:19:33 AM",Kudos,Activity,12690241174
"Oct 20, 2024, 12:03:42 PM",Kudos,Activity,12699948127
"Oct 20, 2024, 12:04:16 PM",Kudos,Activity,12698923714
"Oct 20, 2024, 12:04:34 PM",Kudos,Activity,12698608931
"Oct 20, 2024, 8:45:52 PM",Kudos,Activity,12703927366
"Oct 22, 2024, 12:52:30 PM",Kudos,Activity,12714125306
"Oct 22, 2024, 12:52:31 PM",Kudos,Activity,12714888156
"Oct 22, 2024, 8:27:53 PM",Kudos,Activity,12719539181
"Oct 22, 2024, 8:27:56 PM",Kudos,Activity,12719476878
"Oct 22, 2024, 8:28:01 PM",Kudos,Activity,12719089415
"Oct 22, 2024, 8:28:05 PM",Kudos,Activity,12718887356
"Oct 22, 2024, 8:28:08 PM",Kudos,Activity,12717796984
"Oct 23, 2024, 8:40:23 PM",Kudos,Activity,12726450269
"Oct 24, 2024, 4:00:03 PM",Kudos,Activity,12734099398
"Oct 25, 2024, 7:10:39 AM",Kudos,Activity,12738748906
"Oct 25, 2024, 8:28:53 AM",Kudos,Activity,12739372844
"Oct 25, 2024, 7:55:55 PM",Kudos,Activity,12743558073
"Oct 25, 2024, 8:08:17 PM",Kudos,Activity,12743065839
"Oct 25, 2024, 8:08:21 PM",Kudos,Activity,12743066551
"Oct 26, 2024, 7:40:55 AM",Kudos,Activity,12746139992
"Oct 26, 2024, 10:08:46 AM",Kudos,Activity,12746851292
"Oct 26, 2024, 1:18:00 PM",Kudos,Activity,12747237830
"Oct 27, 2024, 11:09:46 AM",Kudos,Activity,12756037035
"Oct 27, 2024, 12:49:09 PM",Kudos,Activity,12756913612
"Oct 27, 2024, 6:33:53 PM",Kudos,Activity,12759550121
"Oct 28, 2024, 8:34:03 PM",Kudos,Activity,12767933485
"Oct 29, 2024, 7:39:25 PM",Kudos,Activity,12774223906
"Oct 30, 2024, 6:11:20 PM",Kudos,Activity,12783425054
"Oct 30, 2024, 8:25:19 PM",Kudos,Activity,12784191906
"Oct 30, 2024, 8:25:25 PM",Kudos,Activity,12784429778
"Oct 31, 2024, 1:40:14 PM",Kudos,Activity,12788955099
"Oct 31, 2024, 8:25:50 PM",Kudos,Activity,12791486382
"Nov 2, 2024, 12:12:21 PM",Kudos,Activity,12803829965
"Nov 2, 2024, 8:18:24 PM",Kudos,Activity,12755559257
"Nov 3, 2024, 12:13:48 PM",Kudos,Activity,12810422166
"Nov 3, 2024, 12:13:52 PM",Kudos,Activity,12811989651
"Nov 3, 2024, 2:12:11 PM",Kudos,Activity,12812947009
"Nov 3, 2024, 2:38:00 PM",Kudos,Activity,12812948404
"Nov 3, 2024, 2:38:02 PM",Kudos,Activity,12812949547
"Nov 4, 2024, 10:45:04 AM",Kudos,Activity,12818488010
"Nov 4, 2024, 6:24:52 PM",Kudos,Activity,12819936011
"Nov 4, 2024, 9:07:44 PM",Kudos,Activity,12823120637
"Nov 6, 2024, 7:58:36 PM",Kudos,Activity,12839478561
"Nov 6, 2024, 8:41:38 PM",Kudos,Activity,12839667971
"Nov 6, 2024, 9:54:52 PM",Kudos,Activity,12839760162
"Nov 7, 2024, 7:14:11 AM",Kudos,Activity,12842267740
"Nov 9, 2024, 3:55:48 PM",Kudos,Activity,12858779948
"Nov 9, 2024, 5:45:46 PM",Kudos,Activity,12859513909
"Nov 9, 2024, 5:45:48 PM",Kudos,Activity,12858781907
"Nov 9, 2024, 5:45:56 PM",Kudos,Activity,12858700992
"Nov 9, 2024, 5:46:03 PM",Kudos,Activity,12858446850
"Nov 9, 2024, 5:46:05 PM",Kudos,Activity,12857923346
"Nov 9, 2024, 5:46:12 PM",Kudos,Activity,12854150140
"Nov 10, 2024, 9:27:39 AM",Kudos,Activity,12865259690
"Nov 10, 2024, 10:34:43 AM",Kudos,Activity,12865760664
"Nov 10, 2024, 12:25:34 PM",Kudos,Activity,12866984675
"Nov 10, 2024, 1:49:15 PM",Kudos,Activity,12867703126
"Nov 10, 2024, 4:21:05 PM",Kudos,Activity,12868190148
"Nov 10, 2024, 7:06:55 PM",Kudos,Activity,12870470990
"Nov 11, 2024, 4:15:25 PM",Kudos,Activity,12876427201
"Nov 11, 2024, 5:27:14 PM",Kudos,Activity,12876573595
"Nov 11, 2024, 7:34:12 PM",Kudos,Activity,12877818482
"Nov 11, 2024, 8:24:00 PM",Kudos,Activity,12878179510
"Nov 13, 2024, 7:55:55 PM",Kudos,Activity,12892634569
"Nov 13, 2024, 7:57:12 PM",Kudos,Activity,12891381418
"Nov 16, 2024, 2:34:55 PM",Kudos,Activity,12913589684
"Nov 16, 2024, 2:35:06 PM",Kudos,Activity,12912645004
"Nov 18, 2024, 8:27:02 PM",Kudos,Activity,12929882608
"Nov 19, 2024, 7:44:17 AM",Kudos,Activity,12934402957
"Nov 19, 2024, 7:44:20 AM",Kudos,Activity,12934335164
"Nov 19, 2024, 7:44:24 AM",Kudos,Activity,12932755861
"Nov 19, 2024, 7:44:26 AM",Kudos,Activity,12931287603
"Nov 19, 2024, 7:44:28 AM",Kudos,Activity,12930579701
"Nov 20, 2024, 7:53:53 AM",Kudos,Activity,12941839701
"Nov 23, 2024, 3:26:10 PM",Kudos,Activity,12962831963
"Nov 24, 2024, 11:24:41 AM",Kudos,Activity,12970458254
"Nov 24, 2024, 12:04:10 PM",Kudos,Activity,12971930635
"Nov 24, 2024, 1:35:00 PM",Kudos,Activity,12972425299
"Nov 24, 2024, 3:23:03 PM",Kudos,Activity,12973576641
"Nov 24, 2024, 3:23:09 PM",Kudos,Activity,12973657299
"Nov 24, 2024, 4:10:34 PM",Kudos,Activity,12974106019
"Nov 27, 2024, 8:38:11 PM",Kudos,Activity,12997325226
"Nov 27, 2024, 9:36:15 PM",Kudos,Activity,12997884054
"Nov 28, 2024, 6:21:02 AM",Kudos,Activity,12999089366
"Nov 28, 2024, 11:53:58 AM",Kudos,Activity,13001116353
"Nov 28, 2024, 9:21:44 PM",Kudos,Activity,13003526201
"Nov 28, 2024, 9:21:50 PM",Kudos,Activity,13001380790
"Nov 29, 2024, 11:53:54 AM",Kudos,Activity,13007625160
"Nov 30, 2024, 12:17:08 AM",Kudos,Activity,13010569565
"Nov 30, 2024, 1:25:22 PM",Kudos,Activity,13014018671
"Dec 1, 2024, 9:00:41 AM",Kudos,Activity,13020784819
"Dec 1, 2024, 9:18:27 AM",Kudos,Activity,13020901178
"Dec 1, 2024, 1:07:11 PM",Kudos,Activity,13021252207
"Dec 1, 2024, 1:07:13 PM",Kudos,Activity,13021439501
"Dec 1, 2024, 2:44:42 PM",Kudos,Activity,13022314652
"Dec 1, 2024, 7:34:39 PM",Kudos,Activity,13024254617
"Dec 2, 2024, 6:30:03 PM",Kudos,Activity,13031023920
"Dec 2, 2024, 6:30:04 PM",Kudos,Activity,13030793002
"Dec 2, 2024, 6:30:06 PM",Kudos,Activity,13029573332
"Dec 2, 2024, 6:30:08 PM",Kudos,Activity,13028553843
"Dec 2, 2024, 7:59:26 PM",Kudos,Activity,13032486478
"Dec 2, 2024, 7:59:36 PM",Kudos,Activity,13032130454
"Dec 2, 2024, 7:59:38 PM",Kudos,Activity,13032298980
"Dec 2, 2024, 8:43:24 PM",Kudos,Activity,13032871920
"Dec 2, 2024, 8:43:24 PM",Kudos,Activity,13032872079
"Dec 3, 2024, 12:54:37 PM",Kudos,Activity,13035492382
"Dec 3, 2024, 3:55:27 PM",Kudos,Activity,13037964796
"Dec 3, 2024, 7:42:38 PM",Kudos,Activity,13039672843
"Dec 3, 2024, 7:58:54 PM",Kudos,Activity,13039295072
"Dec 4, 2024, 10:23:54 PM",Kudos,Activity,13048019645
"Dec 4, 2024, 10:23:55 PM",Kudos,Activity,13047831719
"Dec 4, 2024, 10:24:16 PM",Kudos,Activity,13046959481
"Dec 4, 2024, 10:24:20 PM",Kudos,Activity,13046271573
"Dec 5, 2024, 5:43:05 PM",Kudos,Activity,13053245194
"Dec 6, 2024, 8:50:38 AM",Kudos,Activity,13056824910
"Dec 6, 2024, 10:39:03 AM",Kudos,Activity,13057163420
"Dec 6, 2024, 10:49:11 AM",Kudos,Activity,13057273028
"Dec 6, 2024, 11:14:09 AM",Kudos,Activity,13057883796
"Dec 7, 2024, 1:30:57 PM",Kudos,Activity,13065092234
"Dec 7, 2024, 1:31:04 PM",Kudos,Activity,13064908040
"Dec 7, 2024, 7:44:48 PM",Kudos,Activity,13067365143
"Dec 8, 2024, 11:35:13 AM",Kudos,Activity,13071221635
"Dec 8, 2024, 11:35:15 AM",Kudos,Activity,13070787508
"Dec 8, 2024, 11:35:17 AM",Kudos,Activity,13070487029
"Dec 8, 2024, 6:01:13 PM",Kudos,Activity,13071930830
"Dec 8, 2024, 8:03:34 PM",Kudos,Activity,13072841375
"Dec 8, 2024, 10:32:59 PM",Kudos,Activity,13074378386
"Dec 9, 2024, 6:46:02 PM",Kudos,Activity,13079511655
"Dec 10, 2024, 7:08:08 AM",Kudos,Activity,13083385691
"Dec 10, 2024, 7:50:47 PM",Kudos,Activity,13087952249
"Dec 10, 2024, 7:50:49 PM",Kudos,Activity,13087611158
"Dec 11, 2024, 4:28:44 PM",Kudos,Activity,13093588523
"Dec 11, 2024, 6:07:39 PM",Kudos,Activity,13094077790
"Dec 11, 2024, 8:54:00 PM",Kudos,Activity,13095354688
"Dec 11, 2024, 8:54:05 PM",Kudos,Activity,13095743131
"Dec 11, 2024, 8:54:14 PM",Kudos,Activity,13095611865
"Dec 11, 2024, 8:54:38 PM",Kudos,Activity,13095265000
"Dec 11, 2024, 8:54:40 PM",Kudos,Activity,13095265012
"Dec 12, 2024, 8:53:46 PM",Kudos,Activity,13101372493
"Dec 12, 2024, 8:53:48 PM",Kudos,Activity,13101064433
"Dec 13, 2024, 4:17:30 PM",Kudos,Activity,13107734140
"Dec 13, 2024, 4:17:51 PM",Kudos,Activity,13107504173
"Dec 14, 2024, 12:49:28 PM",Kudos,Activity,13113097566
"Dec 14, 2024, 12:49:29 PM",Kudos,Activity,13112116952
"Dec 14, 2024, 3:18:11 PM",Kudos,Activity,13113764325
"Dec 14, 2024, 3:18:13 PM",Kudos,Activity,13114178172
"Dec 14, 2024, 6:07:56 PM",Kudos,Activity,13115215105
"Dec 14, 2024, 7:15:39 PM",Kudos,Activity,13115832204
"Dec 15, 2024, 11:35:49 AM",Kudos,Activity,13119966015
"Dec 15, 2024, 11:36:00 AM",Kudos,Activity,13118969438
"Dec 15, 2024, 11:54:41 AM",Kudos,Activity,13114930577
"Dec 15, 2024, 11:26:43 PM",Kudos,Activity,13121380956
"Dec 16, 2024, 6:51:26 PM",Kudos,Activity,13129281794
"Dec 16, 2024, 6:51:28 PM",Kudos,Activity,13129163409
"Dec 16, 2024, 6:51:45 PM",Kudos,Activity,13128791872
"Dec 17, 2024, 8:38:23 PM",Kudos,Activity,13136611032
"Dec 17, 2024, 8:38:27 PM",Kudos,Activity,13136542776
"Dec 18, 2024, 8:10:30 PM",Kudos,Activity,13143103162
"Dec 18, 2024, 11:28:33 PM",Kudos,Activity,13144560819
"Dec 18, 2024, 11:28:35 PM",Kudos,Activity,13144318431
"Dec 19, 2024, 7:18:02 AM",Kudos,Activity,13146719561
"Dec 19, 2024, 9:23:31 AM",Kudos,Activity,13147196172
"Dec 20, 2024, 2:24:03 PM",Kudos,Activity,13153641602
"Dec 20, 2024, 3:10:05 PM",Kudos,Activity,13155473276
"Dec 21, 2024, 4:44:20 PM",Kudos,Activity,13159576365
"Dec 21, 2024, 6:39:08 PM",Kudos,Activity,13163332795
"Dec 21, 2024, 6:39:14 PM",Kudos,Activity,13159506357
"Dec 22, 2024, 1:34:43 PM",Kudos,Activity,13167334902
"Dec 22, 2024, 1:34:55 PM",Kudos,Activity,13167516665
"Dec 22, 2024, 4:19:32 PM",Kudos,Activity,13168274579
"Dec 22, 2024, 7:54:53 PM",Kudos,Activity,13169611118
"Dec 23, 2024, 5:50:39 PM",Kudos,Activity,13173738319
"Dec 23, 2024, 5:50:41 PM",Kudos,Activity,13172755685
"Dec 24, 2024, 11:36:53 AM",Kudos,Activity,13180179499
"Dec 24, 2024, 12:05:37 PM",Kudos,Activity,13180289813
"Dec 24, 2024, 9:48:49 PM",Kudos,Activity,13183014634
"Dec 24, 2024, 9:48:54 PM",Kudos,Activity,13182290733
"Dec 25, 2024, 1:16:37 PM",Kudos,Activity,13186276161
"Dec 25, 2024, 1:16:39 PM",Kudos,Activity,13186135550
"Dec 26, 2024, 10:49:06 AM",Kudos,Activity,13191614850
"Dec 26, 2024, 10:49:08 AM",Kudos,Activity,13191524991
"Dec 26, 2024, 3:55:43 PM",Kudos,Activity,13193537980
"Dec 27, 2024, 2:08:47 PM",Kudos,Activity,13199612566
"Dec 27, 2024, 2:08:51 PM",Kudos,Activity,13198875737
"Dec 28, 2024, 4:18:54 AM",Kudos,Activity,13202936177
"Dec 28, 2024, 2:09:11 PM",Kudos,Activity,13207359243
"Dec 28, 2024, 2:21:52 PM",Kudos,Activity,13206762865
"Dec 28, 2024, 6:42:35 PM",Kudos,Activity,13210305775
"Dec 28, 2024, 6:42:37 PM",Kudos,Activity,13210144986
"Dec 29, 2024, 12:36:51 PM",Kudos,Activity,13214233334
"Dec 30, 2024, 4:59:36 PM",Kudos,Activity,13223970394
"Dec 30, 2024, 5:16:43 PM",Kudos,Activity,13222163194
"Dec 30, 2024, 6:43:55 PM",Kudos,Activity,13225034330
"Dec 30, 2024, 6:43:58 PM",Kudos,Activity,13225042422
"Dec 30, 2024, 8:44:46 PM",Kudos,Activity,13224361417
"Dec 31, 2024, 1:50:41 PM",Kudos,Activity,13231233286
"Dec 31, 2024, 5:55:06 PM",Kudos,Activity,13233110929
"Dec 31, 2024, 6:12:53 PM",Kudos,Activity,13233409048
"Dec 31, 2024, 6:12:57 PM",Kudos,Activity,13233467728
"Dec 31, 2024, 6:13:54 PM",Kudos,Activity,13233531664
"Dec 31, 2024, 7:33:27 PM",Kudos,Activity,13233091931
"Dec 31, 2024, 8:48:49 PM",Kudos,Activity,13233965763
"Jan 1, 2025, 1:20:10 PM",Kudos,Activity,13237111277
"Jan 1, 2025, 2:47:44 PM",Kudos,Activity,13238567247
"Jan 2, 2025, 9:57:45 AM",Kudos,Activity,13244308074
"Jan 3, 2025, 7:00:35 PM",Kudos,Activity,13256920499
"Jan 3, 2025, 7:00:36 PM",Kudos,Activity,13256797396
"Jan 3, 2025, 7:00:55 PM",Kudos,Activity,13256728903
"Jan 4, 2025, 10:51:19 AM",Kudos,Activity,13261452100
"Jan 4, 2025, 10:51:22 AM",Kudos,Activity,13261477875
"Jan 4, 2025, 5:58:09 PM",Kudos,Activity,13262961371
"Jan 5, 2025, 10:23:21 AM",Kudos,Activity,13270239256
"Jan 5, 2025, 10:23:23 AM",Kudos,Activity,13265940849
"Jan 5, 2025, 10:23:24 AM",Kudos,Activity,13265716905
"Jan 5, 2025, 11:01:40 AM",Kudos,Activity,13271099935
"Jan 5, 2025, 11:01:53 AM",Kudos,Activity,13266342748
"Jan 5, 2025, 11:01:56 AM",Kudos,Activity,13262104262
"Jan 5, 2025, 12:34:25 PM",Kudos,Activity,13272037172
"Jan 5, 2025, 12:59:03 PM",Kudos,Activity,13272248557
"Jan 5, 2025, 12:59:12 PM",Kudos,Activity,13272171097
"Jan 5, 2025, 1:30:05 PM",Kudos,Activity,13272494449
"Jan 5, 2025, 4:50:50 PM",Kudos,Activity,13263207496
"Jan 5, 2025, 8:49:06 PM",Kudos,Activity,13273856094
"Jan 6, 2025, 11:28:27 AM",Kudos,Activity,13278615523
"Jan 6, 2025, 12:24:14 PM",Kudos,Activity,13280258248
"Jan 6, 2025, 8:07:17 PM",Kudos,Activity,13284048294
"Jan 7, 2025, 7:04:09 AM",Kudos,Activity,13287164695
"Jan 7, 2025, 9:42:56 AM",Kudos,Activity,13288141486
"Jan 7, 2025, 9:42:57 AM",Kudos,Activity,13287776911
"Jan 7, 2025, 9:42:58 AM",Kudos,Activity,13287461146
"Jan 7, 2025, 9:42:59 AM",Kudos,Activity,13287393331
"Jan 7, 2025, 9:43:01 AM",Kudos,Activity,13287194007
"Jan 7, 2025, 11:50:44 AM",Kudos,Activity,13288846097
"Jan 7, 2025, 2:27:09 PM",Kudos,Activity,13289371079
"Jan 7, 2025, 7:03:11 PM",Kudos,Activity,13292216067
"Jan 7, 2025, 7:03:21 PM",Kudos,Activity,13291386647
"Jan 7, 2025, 7:24:59 PM",Kudos,Activity,13292905607
"Jan 8, 2025, 7:34:06 AM",Kudos,Activity,13296589589
"Jan 8, 2025, 7:34:10 AM",Kudos,Activity,13293598742
"Jan 8, 2025, 1:38:00 PM",Kudos,Activity,13297874941
"Jan 8, 2025, 6:53:38 PM",Kudos,Activity,13300863627
"Jan 8, 2025, 6:53:39 PM",Kudos,Activity,13301503624
"Jan 8, 2025, 7:20:15 PM",Kudos,Activity,13301503348
"Jan 8, 2025, 7:20:20 PM",Kudos,Activity,13300650363
"Jan 8, 2025, 10:24:39 PM",Kudos,Activity,13303095463
"Jan 9, 2025, 7:48:47 AM",Kudos,Activity,13305409254
"Jan 9, 2025, 8:20:34 AM",Kudos,Activity,13305629797
"Jan 9, 2025, 3:31:53 PM",Kudos,Activity,13308373505
"Jan 9, 2025, 3:31:55 PM",Kudos,Activity,13308267618
"Jan 9, 2025, 10:14:11 PM",Kudos,Activity,13310934749
"Jan 10, 2025, 6:57:57 AM",Kudos,Activity,13313824631
"Jan 10, 2025, 1:52:39 PM",Kudos,Activity,13315093223
"Jan 10, 2025, 4:43:41 PM",Kudos,Activity,13317389715
"Jan 10, 2025, 4:43:46 PM",Kudos,Activity,13317166068
"Jan 10, 2025, 4:44:22 PM",Kudos,Activity,13317085335
"Jan 10, 2025, 6:29:27 PM",Kudos,Activity,13317803034
"Jan 10, 2025, 6:29:30 PM",Kudos,Activity,13317886277
"Jan 11, 2025, 10:03:40 AM",Kudos,Activity,13322696333
"Jan 11, 2025, 10:03:44 AM",Kudos,Activity,13322635783
"Jan 11, 2025, 10:38:15 AM",Kudos,Activity,13322839348
"Jan 11, 2025, 11:22:31 AM",Kudos,Activity,13323513015
"Jan 11, 2025, 12:05:56 PM",Kudos,Activity,13323863013
"Jan 11, 2025, 12:05:57 PM",Kudos,Activity,13323788915
"Jan 11, 2025, 12:06:00 PM",Kudos,Activity,13323568327
"Jan 11, 2025, 12:59:13 PM",Kudos,Activity,13324469961
"Jan 11, 2025, 12:59:15 PM",Kudos,Activity,13324371083
"Jan 11, 2025, 12:59:33 PM",Kudos,Activity,13324123137
"Jan 11, 2025, 1:38:29 PM",Kudos,Activity,13324657225
"Jan 11, 2025, 4:32:24 PM",Kudos,Activity,13326600043
"Jan 12, 2025, 9:14:28 AM",Kudos,Activity,13326708170
"Jan 12, 2025, 12:45:01 PM",Kudos,Activity,13332189472
"Jan 12, 2025, 1:51:34 PM",Kudos,Activity,13332951403
"Jan 12, 2025, 3:53:08 PM",Kudos,Activity,13333628517
"Jan 12, 2025, 3:53:10 PM",Kudos,Activity,13333667644
"Jan 12, 2025, 7:25:18 PM",Kudos,Activity,13337619068
"Jan 12, 2025, 7:25:20 PM",Kudos,Activity,13337607492
"Jan 12, 2025, 7:25:20 PM",Kudos,Activity,13334697753
"Jan 13, 2025, 8:06:25 AM",Kudos,Activity,13340815608
"Jan 13, 2025, 9:24:48 AM",Kudos,Activity,13340699862
"Jan 13, 2025, 12:18:21 PM",Kudos,Activity,13341076088
"Jan 14, 2025, 4:18:06 PM",Kudos,Activity,13353331715
"Jan 14, 2025, 4:18:10 PM",Kudos,Activity,13353269069
"Jan 14, 2025, 4:18:20 PM",Kudos,Activity,13353118784
"Jan 14, 2025, 7:44:27 PM",Kudos,Activity,13355399313
"Jan 15, 2025, 2:40:47 PM",Kudos,Activity,13361273250
"Jan 15, 2025, 5:32:29 PM",Kudos,Activity,13362356078
"Jan 15, 2025, 7:04:22 PM",Kudos,Activity,13364077038
"Jan 15, 2025, 10:21:55 PM",Kudos,Activity,13365397168
"Jan 15, 2025, 10:22:02 PM",Kudos,Activity,13364783629
"Jan 15, 2025, 10:22:05 PM",Kudos,Activity,13364832221
"Jan 16, 2025, 7:51:48 AM",Kudos,Activity,13367991361
"Jan 16, 2025, 7:51:53 AM",Kudos,Activity,13367950568
"Jan 16, 2025, 4:27:32 PM",Kudos,Activity,13371430217
"Jan 16, 2025, 7:07:06 PM",Kudos,Activity,13372795431
"Jan 16, 2025, 7:17:18 PM",Kudos,Activity,13369471614
"Jan 16, 2025, 7:59:46 PM",Kudos,Activity,13373238705
"Jan 16, 2025, 8:05:13 PM",Kudos,Activity,13373101311
"Jan 16, 2025, 8:42:46 PM",Kudos,Activity,13373522663
"Jan 16, 2025, 11:21:31 PM",Kudos,Activity,13374130735
"Jan 17, 2025, 11:31:00 PM",Kudos,Activity,13381684377
"Jan 17, 2025, 11:31:24 PM",Kudos,Activity,13380556442
"Jan 18, 2025, 1:51:55 PM",Kudos,Activity,13386865125
"Jan 18, 2025, 1:52:27 PM",Kudos,Activity,13386901156
"Jan 18, 2025, 2:37:21 PM",Kudos,Activity,13386990712
"Jan 18, 2025, 11:06:55 PM",Kudos,Activity,13390243173
